24.402513121729672,3257.0824765902767
27.529008882327187,3934.1706021067607
31.056077145120426,3935.5576324128647
35.035040010569986,3936.9451517300663
41.97944080796711,4692.587591336028
48.5136414732697,4569.831498102079
60.27048857598297,4274.998618221453
72.21688363647938,3998.764650820406
78.57564562227337,3495.855505178352
94.15036099153458,3016.168637956633
103.6828213152252,2566.8627729824557
140.1512122689135,1962.5752000230036
172.0291701045566,1670.7486436824393
201.21711665012472,1276.8828884816696
256.0807678468333,1101.8684733234513
314.3273701257865,876.9499380571298
346.15213588152716,670.0978239828993
