23.53573408996955,15739.587852346756
25.91866124010269,15325.68587661926
27.529008882327187,15328.387248731091
29.23940874194035,15126.03337608866
32.98561664348028,14729.304338189351
37.211795729301684,14151.141182101503
40.488328032989855,13412.409741408166
44.58765783356008,12885.029671650173
65.57735966102386,10540.373625782839
72.21688363647938,8970.218817631348
76.70377774013274,7841.516289798285
116.9668588924936,4400.214703546502
143.5714421535231,3745.9215564201913
174.11560504312763,3146.155812846238
196.4236230044605,2503.3300362481637
232.5370435519613,1913.2572550733187
278.6289112986349,1348.8268946634912
