11.207175597819377,315848.1304475759
14.007443962722894,250215.05820129052
17.1227663224298,195563.81528511984
20.01938470675383,154986.95561583
23.144050194794303,129717.73498969154
25.036332688767747,96077.09901799087
26.80401264790749,52020.24244108636
29.661508857891118,31834.22667186484
30.69228546751305,22950.633780421136
35.48046315196672,19739.37424181243
42.86912742003811,19187.25887204532
49.018437700618385,15208.162791383684
58.63094857811514,9690.59220143018
81.93259842385469,6604.0431914539995
110.7700141285738,3981.988945388307
138.49301079174617,2752.724438469393
163.76511571546797,2010.191040330372
209.37840856770262,1333.8012404670117
261.93577113209074,721.5117488972226
331.26410011746333,435.2162141671291
378.8816198614245,309.3363307435941
448.12288897521046,205.34532212075848
